…,157396
amp,42135
trump,23696
women,20618
like,17635
support,14664
hillary,14440
de,14272
it's,14169
clinton,12711
debate,12704
woman,12492
vote,12197
donald,11620
stand,11540
get,11275
he's,10961
said,10936
bill,10862
tonight,10656
supporters,10595
says,10588
going,10267
don't,9783
2,9557
i'm,9535
continues,9303
us,9232
one,9150
é,8994
talk,8968
’,8850
say,8812
love,8280
people,8237
know,7657
never,7434
go,7339
would,7192
well,7156
time,7014
pussy,6914
c,6837
question,6791
la,6741
think,6548
won,6497
want,6362
isis,6345
back,6193
que,6092
america,5994
doesn't,5946
room,5743
president,5687
🇺,5519
🇸,5508
still,5452
can't,5428
see,5380
️,5290
y,5268
good,5264
locker,5262
right,5147
w,5130
make,5001
media,4866
words,4810
campaign,4794
1,4745
even,4736
4,4709
en,4694
video,4664
that's,4663
😂,4651
d,4609
sexual,4576
man,4547
gop,4530
htt,4486
bad,4470
take,4378
american,4328
great,4322
comments,4291
answer,4277
years,4246
black,4212
 ,4162
care,4136
u,4125
presidential,4100
talking,4020
jail,4008
wants,3978
moderators,3950
le,3905
n,3890
look,3883
need,3873
taxes,3851
grab,3805
every,3758
please,3724
crisis,3708
thing,3628
el,3623
stop,3623
nothing,3603
win,3597
ó,3589
much,3582
got,3577
un,3572
se,3569
called,3558
seriously,3557
country,3553
h,3509
assault,3498
folks,3495
really,3473
tower,3426
hell,3420
running,3420
remember,3403
didn't,3380
let,3379
told,3332
r,3325
best,3323
sniff,3314
saying,3311
ago,3287
ever,3278
es,3267
á,3242
you're,3221
elected,3172
americans,3166
via,3133
way,3097
greet,3072
many,3066
wow,3062
watch,3027
3,3026
11,3016
men,3005
something,3004
speaking,2991
grabbing,2979
must,2959
🚨,2959
considering,2936
million,2936
í,2921
america's,2905
emails,2902
lies,2901
rapist,2892
anything,2886
respect,2886
done,2875
white,2853
could,2851
trying,2843
tax,2842
needs,2836
m,2802
show,2792
independence,2783
revoking,2781
big,2760
give,2754
rape,2741
tape,2733
live,2700
face,2692
better,2656
oh,2641
today,2621
e,2610
outraged,2598
new,2584
real,2576
world,2575
di,2572
someone,2558
isn't,2533
mark,2521
anyone,2513
muslims,2511
insults,2485
poll,2484
staff,2478
child,2466
🏻,2430
“,2422
thinks,2415
keep,2408
”,2404
denying,2403
jobs,2403
voting,2401
used,2400
colored,2399
st,2389
establishment,2389
ur,2373
election,2371
things,2362
point,2359
vs,2358
tonight's,2353
sure,2346
old,2341
rental,2332
applicants,2328
children,2323
she's,2314
russia,2314
also,2312
b,2306
retweet,2306
china,2304
mr,2303
first,2287
clintons,2261
plan,2257
con,2255
let's,2226
guy,2226
grabbed,2219
yes,2213
what's,2208
voters,2208
è,2183
made,2182
lo,2166
goes,2163
news,2161
another,2158
candidate,2148
i've,2139
questions,2133
canadian,2128
last,2121
yet,2120
actually,2114
believe,2107
emerges,2102
guys,2101
political,2097
chants,2093
o,2089
tell,2066
à,2056
second,2045
fact,2043
robert,2038
nice,2037
heard,2034
come,2032
here's,2029
ä,2019
lying,2018
ا,2011
help,2004
banter,1985
life,1976
couldn't,1972
