bad,1666
assault,1520
lies,1121
rape,1075
shit,1001
stupid,885
wrong,874
issues,869
worse,846
hate,837
attack,821
disaster,782
lost,773
lying,729
hell,691
fuck,687
die,659
lie,654
fucking,643
disgusting,619
problem,618
sorry,614
hard,612
liar,560
lose,543
racist,539
sad,537
idiot,507
shame,499
damn,474
sick,472
lewd,466
joke,464
crazy,414
deplorable,409
loser,404
blame,400
attacks,389
killing,382
issue,380
funny,375
losing,372
bully,365
bitch,350
worst,344
breaking,337
corrupt,329
pig,327
poor,324
crisis,315
lied,313
evil,313
shake,301
abuse,289
raped,288
disagree,286
scandal,286
destroy,281
excuse,281
bullshit,279
dirty,278
bs,275
dead,274
opponent,271
biased,267
killed,267
tired,267
pathetic,265
crap,263
terrible,262
dumb,262
problems,253
angry,252
horrible,250
desperate,250
fake,250
vulgar,248
punch,247
criminal,244
disagrees,244
interrupt,242
devil,240
bias,235
ashamed,234
blah,230
outrage,229
vile,226
trash,226
dangerous,222
kill,214
shocked,214
unfit,214
fear,214
creepy,210
hurt,209
ridiculous,208
fool,206
loses,204
corruption,203
ugly,200
break,199
dump,197
disgrace,196
scary,195
moron,193
miss,192
false,191
mad,190
blow,185
awful,185
gutter,184
sin,182
threatening,182
weak,181
doubt,180
rude,178
embarrassing,177
failed,176
fault,175
fraud,175
nasty,175
ignorant,174
bullying,171
stern,171
scared,171
offensive,171
racism,170
afraid,169
radical,168
death,168
hatred,167
mess,165
hates,163
lack,163
crude,163
insane,162
hypocrisy,162
fat,160
hypocrites,158
fall,156
undecided,156
illegal,155
crime,155
raping,155
cold,153
threat,152
crooked,151
broken,148
ignore,147
stunt,146
upset,144
loss,142
rhetoric,142
insults,142
died,140
meltdown,140
terrorism,140
knock,139
worried,138
nonsense,137
leak,137
mistake,136
disgusted,136
burn,135
unbelievable,134
concerned,134
hypocrite,134
drunk,133
outraged,131
prison,130
worry,128
insult,128
dick,127
monster,127
despicable,126
nervous,125
bashing,125
trouble,124
rant,124
stuck,122
dictator,121
scandals,120
weird,119
whining,119
embarrassment,114
garbage,114
cry,114
suck,113
allegations,113
loud,113
pervert,113
delusional,112
conservative,112
accusations,112
confused,109
abusive,108
scum,106
disrespectful,106
insulting,104
missed,104
ignorance,102
terror,102
fail,101
deny,100
fallen,100
conspiracy,100
screwed,100
complaining,100
dirt,100
loose,99
harassment,98
childish,98
clueless,98
idiots,98
aggressive,95
abused,95
accuse,95
broke,94
hang,92
ugh,92
prosecute,92
accuses,91
tantrum,91
defiant,91
debt,90
liars,90
refuse,90
gross,90
pigs,90
accusing,90
uncomfortable,89
dumping,89
failure,88
annoying,88
negative,88
guilty,88
arrogant,87
damage,87
intimidate,86
sadly,86
incoherent,85
murder,85
badly,85
wreck,85
sneak,84
bait,83
insulted,83
threats,82
freaking,82
bomb,82
denies,82
sucks,81
excuses,81
cheated,80
refuses,80
shameful,80
shock,80
louder,80
falling,79
losers,79
enemy,79
denounce,79
leaks,78
creep,77
stupidity,77
disappointed,76
sue,76
coward,76
whiny,76
unfortunately,76
shocking,76
tout,76
hypocritical,76
predatory,75
degrading,74
defensive,74
punk,73
lurking,73
impunity,73
anger,72
danger,72
sinking,72
petty,71
hoax,71
breaks,71
irredeemable,71
distract,71
failing,71
waste,71
bigotry,70
horrific,70
disgraceful,70
hateful,69
dark,69
interruptions,69
smear,69
impossible,68
awkward,68
pretend,67
abuses,67
insecure,66
condemn,66
mistakes,66
disturbing,65
desperation,65
brutal,65
enemies,64
cheating,64
disabled,64
irrelevant,64
ironic,64
dying,63
distraction,63
nightmare,63
foul,63
rattled,63
risk,63
disrespect,63
unacceptable,63
